word sentid sentpos wlen surp entropy entred
who 0 0 3 9.645352363586426 0.5553535223007202 0
do 0 1 2 8.614864349365234 7.514972686767578 0
n't 0 2 3 24.7160587310791 6.10321569442749 1.411756992340088
we 0 3 2 9.507275581359863 8.270243644714355 0
believe 0 4 7 7.897129535675049 6.243488788604736 2.026754856109619
the 0 5 3 6.616518020629883 2.577331066131592 3.6661577224731445
rumour 0 6 6 13.020880699157715 10.350394248962402 0
that 0 7 4 7.605217933654785 1.154984951019287 9.195409297943115
<unk> 0 8 5 3.5305354595184326 6.427943229675293 0
is 0 9 2 1.7663154602050781 5.056537628173828 1.3714056015014648
dating 0 10 6 11.346053123474121 6.532631874084473 0
? 0 11 1 3.225127935409546 4.931567192077637 1.601064682006836
how 1 0 3 0.06706502288579941 0.5553535223007202 0
does 1 1 4 6.04741907119751 8.220880508422852 0
will 1 2 4 11.965744972229004 4.533030033111572 3.6878504753112793
think 1 3 5 6.789066791534424 5.87178897857666 0
that 1 4 4 0.7727681398391724 3.2890334129333496 2.5827555656433105
she 1 5 3 3.154775381088257 6.715735912322998 0
is 1 6 2 1.4178738594055176 4.549693584442139 2.1660423278808594
dating 1 7 6 9.64084243774414 6.803429126739502 0
someone 1 8 7 9.928873062133789 4.635620594024658 2.1678085327148438
who 1 9 3 8.074323654174805 1.3167272806167603 3.318893313407898
solves 1 10 6 14.666580200195312 6.550261974334717 0
? 1 11 1 7.295795917510986 4.636326789855957 1.9139351844787598
what 2 0 4 10.008233070373535 0.5553535223007202 0
does 2 1 4 4.026471138000488 6.635714530944824 0
she 2 2 3 1.1037957668304443 4.225679874420166 2.410034656524658
believe 2 3 7 5.749825477600098 3.215970993041992 1.0097088813781738
the 2 4 3 7.743408679962158 1.5071691274642944 1.7088018655776978
rumour 2 5 6 12.236993789672852 9.71833324432373 0
that 2 6 4 8.633733749389648 0.5241331458091736 9.194200098514557
she 2 7 3 2.1840133666992188 5.919558048248291 0
might 2 8 5 8.906346321105957 4.781792640686035 1.1377654075622559
have 2 9 4 5.949413776397705 5.3907551765441895 0
this 2 10 4 9.482084274291992 6.485050201416016 0
year 2 11 4 11.607624053955078 2.684920310974121 3.8001298904418945
? 2 12 1 0.008970016613602638 0.09504362940788269 2.5898766815662384
how 3 0 3 0.06706502288579941 0.5553535223007202 0
many 3 1 4 6.809109687805176 8.220880508422852 0
cities 3 2 6 10.238861083984375 7.552176475524902 0.6687040328979492
does 3 3 4 11.423174858093262 5.605506896972656 1.946669578552246
he 3 4 2 6.552973747253418 5.60362434387207 0.0018825531005859375
know 3 5 4 6.321584701538086 4.90870475769043 0.6949195861816406
brothers 3 6 8 20.083805084228516 3.5677735805511475 1.3409311771392822
who 3 7 3 10.524801254272461 0.5541801452636719 3.0135934352874756
live 3 8 4 9.419634819030762 6.4418768882751465 0
in 3 9 2 3.6115779876708984 5.835561752319336 0.6063151359558105
? 3 10 1 7.901379585266113 5.42558479309082 0.4099769592285156
who 4 0 3 9.645352363586426 0.5553535223007202 0
do 4 1 2 8.614864349365234 7.514972686767578 0
they 4 2 4 11.205270767211914 6.10321569442749 1.411756992340088
believe 4 3 7 7.368130207061768 7.800290107727051 0
the 4 4 3 6.009875297546387 3.5078561305999756 4.292433977127075
claim 4 5 5 11.628044128417969 10.541520118713379 0
that 4 6 4 3.462301015853882 4.321555137634277 6.219964981079102
he 4 7 2 3.2206168174743652 6.389012336730957 0
likes 4 8 5 10.10197639465332 4.7884721755981445 1.6005401611328125
? 4 9 1 8.1685209274292 5.078597545623779 0
what 5 0 4 10.008233070373535 0.5553535223007202 0
did 5 1 3 2.5180013179779053 6.635714530944824 0
she 5 2 3 1.0368324518203735 4.078054904937744 2.55765962600708
hear 5 3 4 7.231438636779785 4.378368854522705 0
a 5 4 1 3.137758731842041 2.723132371902466 1.6552364826202393
rumour 5 5 6 10.667980194091797 8.94965934753418 0
that 5 6 4 10.13188362121582 0.035436779260635376 8.914222568273544
<unk> 5 7 5 3.8122987747192383 5.756056308746338 0
sleeps 5 8 6 13.719746589660645 5.316723346710205 0.4393329620361328
with 5 9 4 2.281810760498047 4.700655460357666 0.6160678863525391
? 5 10 1 8.904779434204102 4.41313362121582 0.2875218391418457
how 6 0 3 0.06706502288579941 0.5553535223007202 0
did 6 1 3 4.456124305725098 8.220880508422852 0
my 6 2 2 8.154646873474121 4.37678861618042 3.8440918922424316
sister 6 3 6 2.2409746646881104 7.744740009307861 0
say 6 4 3 6.155632019042969 1.6412826776504517 6.10345733165741
that 6 5 4 0.6334683299064636 2.9922797679901123 0
<unk> 6 6 5 4.00687313079834 5.945641040802002 0
<unk> 6 7 5 5.918502330780029 4.835318565368652 1.1103224754333496
thinks 6 8 6 8.09290599822998 7.1397528648376465 0
that 6 9 4 1.0345350503921509 3.7410824298858643 3.3986704349517822
<unk> 6 10 5 3.646394729614258 5.776265621185303 0
solves 6 11 6 18.037017822265625 4.723268985748291 1.0529966354370117
? 6 12 1 6.3094353675842285 4.89946174621582 0
what 7 0 4 10.008233070373535 0.5553535223007202 0
does 7 1 4 4.026471138000488 6.635714530944824 0
she 7 2 3 1.1037957668304443 4.225679874420166 2.410034656524658
like 7 3 4 7.252233028411865 3.215970993041992 1.0097088813781738
the 7 4 3 5.1183671951293945 5.547003746032715 0
possibility 7 5 11 8.733229637145996 9.368813514709473 0
that 7 6 4 7.234511375427246 0.3019150495529175 9.066898465156555
<unk> 7 7 5 3.696820020675659 4.8752923011779785 0
dances 7 8 6 16.082658767700195 4.141283988952637 0.7340083122253418
? 7 9 1 2.0087740421295166 5.152757167816162 0
what 8 0 4 10.008233070373535 0.5553535223007202 0
do 8 1 2 7.750789642333984 6.635714530944824 0
they 8 2 4 5.864368915557861 5.29021692276001 1.3454976081848145
not 8 3 3 7.894986152648926 6.381814002990723 0
believe 8 4 7 8.826481819152832 4.091125011444092 2.290688991546631
the 8 5 3 6.371094703674316 2.629173994064331 1.4619510173797607
rumour 8 6 6 12.92147159576416 10.516562461853027 0
that 8 7 4 8.471651077270508 0.5582836270332336 9.958278834819794
he 8 8 2 2.7702438831329346 6.256832122802734 0
will 8 9 4 6.097609519958496 4.890144348144531 1.3666877746582031
buy 8 10 3 6.533120155334473 6.445373058319092 0
? 8 11 1 5.373494625091553 3.2122414112091064 3.2331316471099854
where 9 0 5 11.23369312286377 0.5553535223007202 0
do 9 1 2 10.5062894821167 7.95876407623291 0
they 9 2 4 8.388240814208984 6.3992109298706055 1.5595531463623047
have 9 3 4 4.334504127502441 6.385189533233643 0.01402139663696289
a 9 4 1 1.5461095571517944 6.2010345458984375 0.18415498733520508
window 9 5 6 11.514586448669434 9.759553909301758 0
that 9 6 4 7.875361919403076 0.9024766683578491 8.857077240943909
opens 9 7 5 12.192694664001465 6.939420223236084 0
? 9 8 1 5.7423176765441895 5.728166580200195 1.2112536430358887
what 10 0 4 10.008233070373535 0.5553535223007202 0
did 10 1 3 2.5180013179779053 6.635714530944824 0
<unk> 10 2 5 5.131051540374756 4.078054904937744 2.55765962600708
meet 10 3 4 11.831563949584961 6.919857978820801 0
someone 10 4 7 12.76437759399414 5.466176986694336 1.4536809921264648
who 10 5 3 9.40776252746582 1.0158573389053345 4.4503196477890015
likes 10 6 5 9.457213401794434 7.181118965148926 0
? 10 7 1 7.10838508605957 5.173582553863525 2.0075364112854004
what 11 0 4 10.008233070373535 0.5553535223007202 0
does 11 1 4 4.026471138000488 6.635714530944824 0
<unk> 11 2 5 3.8631911277770996 4.225679874420166 2.410034656524658
believe 11 3 7 4.794450283050537 5.83888578414917 0
the 11 4 3 7.522464275360107 1.4154281616210938 4.423457622528076
claim 11 5 5 10.717672348022461 10.245606422424316 0
that 11 6 4 2.5960030555725098 4.40639591217041 5.839210510253906
he 11 7 2 3.0923497676849365 6.220527648925781 0
robbed 11 8 6 16.09825897216797 5.088445663452148 1.1320819854736328
yesterday 11 9 9 16.14746856689453 4.628328800201416 0.4601168632507324
? 11 10 1 0.037874337285757065 0.31878262758255005 4.309546172618866
who 12 0 3 9.645352363586426 0.5553535223007202 0
does 12 1 4 4.578454494476318 7.514972686767578 0
n't 12 2 3 24.71412467956543 6.738692283630371 0.776280403137207
<unk> 12 3 5 5.121747016906738 8.469038963317871 0
believe 12 4 7 9.37619400024414 7.663352966308594 0.8056859970092773
the 12 5 3 5.860487937927246 4.3167877197265625 3.3465652465820312
